AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
24259,3231,Bimala Nanda,21,M,A1
24260,16408,Viraj Sinha,57,M,A1
24261,16408,Manbir Subramaniam,44,F,A2
24262,29372,Ijaya Doshi,58,M,A1
24263,29467,Harinakshi Krish,48,M,A1
24264,21152,Hiral Sarin,40,F,A1
24265,17024,Nathan Chakraborty,52,F,A1
24266,17024,Tara Varughese,33,F,A2
24267,20451,Rayaan Subramanian,28,M,A1
24268,20451,Krisha Karnik,45,M,A2
24269,19431,Nilima Nigam,34,F,A1
24270,19431,Harini Mishra,37,F,A2
24271,2520,Kevin Murthy,37,F,A1
24272,14680,Unni Borde,17,M,A1
24273,8056,Hemal Mukhopadhyay,49,M,A1
24274,8056,Finn Bobal,55,M,A2
24275,20657,Deepa Kanda,54,F,A1
24276,20657,Aishani Om,22,F,A2
24277,12266,Ryan Din,28,F,A1
24278,12266,Sneha Sankar,44,M,A2
24279,13212,Chandani Kar,48,F,A1
24280,13212,Balveer Ranganathan,19,F,A2
24281,38849,Yash Pant,57,F,A1
24282,24013,Faras Mohan,32,M,A1
24283,27851,Advik Varty,35,M,A1
24284,27851,Faraj Ratta,44,F,A2
24285,14115,Chaitanya Merchant,33,M,A1
24286,25627,Guneet Zachariah,26,F,A1
24287,25627,Charan Babu,42,M,A2
24288,4873,Maanav Ranganathan,46,M,A1
24289,7936,Qarin Khare,54,F,A1
24290,7936,Timothy Mangat,38,M,A2
24291,7992,Krishna Cheema,58,F,A1
24292,7992,Tristan Nadig,59,F,A2
24293,5935,Hardik Panchal,49,F,A1
24294,1744,Hemal Bhavsar,21,F,A1
24295,17342,Timothy Morar,40,M,A1
24296,29473,Nathan Baral,35,M,A1
24297,7628,Hitesh Garde,59,M,A1
24298,7628,Garima Kibe,36,M,A2
24299,2294,Samesh Choudhury,24,M,A1
24300,14561,Barkha Mistry,24,M,A1
24301,14561,William Loke,40,F,A2
24302,11880,Frederick More,47,F,A1
24303,11880,Ryan Dube,24,M,A2
24304,29866,Lekha Chanda,54,M,A1
24305,29866,Sneha Tella,45,F,A2
24306,39459,Ria Narula,39,M,A1
24307,39459,Caleb Savant,32,M,A2
24308,15365,Aradhana Sridhar,33,M,A1
24309,15365,Inaya Cheema,54,M,A2
24310,32522,Ojasvi Dube,16,M,A1
24311,4055,Chaitanya Agarwal,44,F,A1
24312,19553,Triya Loyal,60,F,A1
24313,19553,Anya Tiwari,44,M,A2
24314,39304,Bhavini Prashad,37,F,A1
24315,32635,Chameli Shankar,39,F,A1
24316,32635,Nitesh Balay,35,M,A2
24317,35575,Praneel Sen,24,M,A1
24318,7325,Upadhriti Kadakia,36,F,A1
24319,7325,Zehaan Sunder,23,M,A2
24320,24350,Charan Dua,20,F,A1
24321,24350,Raghav Krish,46,F,A2
24322,29977,Lajita Bala,55,F,A1
24323,38047,Mitesh Anne,37,F,A1
24324,38047,Yatin Doshi,32,F,A2
24325,23286,Nathan D’Alia,49,F,A1
24326,23286,Janani Buch,53,F,A2
24327,25010,Oeshi Anand,26,F,A1
24328,25010,Oeshi Loyal,59,F,A2
24329,24047,Lekha Sampath,37,F,A1
24330,5851,Udarsh Bhalla,28,M,A1
24331,36857,Kai Oak,52,M,A1
24332,36857,Hritik Bhatnagar,35,M,A2
24333,9864,Fitan Anne,23,M,A1
24334,11291,Rudra Korpal,33,F,A1
24335,11291,Indali Bumb,54,M,A2
24336,9162,Faras Rana,24,M,A1
24337,5854,Udarsh Bhalla,28,M,A1
24338,26826,Thomas Chauhan,57,M,A1
24339,25586,Ishani Kaur,50,F,A1
24340,1648,Quincy Upadhyay,38,F,A1
24341,8463,Tara Dutta,57,M,A1
24342,25967,Jonathan Sandhu,18,F,A1
24343,25967,Shaurya Sami,56,F,A2
24344,6327,Max Mitra,21,F,A1
24345,6327,Ekiya Mukhopadhyay,52,M,A2
24346,4746,Janani Patil,50,F,A1
24347,8627,Raksha Patil,23,F,A1
24348,23931,Zilmil Madan,27,M,A1
24349,13812,Zilmil Pradhan,54,M,A1
24350,37838,Jacob Choudhry,39,F,A1
24351,38120,Krish Gulati,27,M,A1
24352,38120,Bimala Patla,32,F,A2
24353,9917,Gayathri Goda,35,M,A1
24354,37077,Ronith Baral,16,F,A1
24355,37077,Ojas Swaminathan,30,F,A2
24356,4772,Ishani Mukhopadhyay,21,M,A1
24357,14190,Naksh Mani,36,M,A1
24358,12405,Barkha Chaudhry,22,F,A1
24359,35047,Hritik Parekh,52,M,A1
24360,28617,Wahab Karnik,31,F,A1
24361,18326,Varsha Ramaswamy,18,M,A1
24362,3222,Bimala Nanda,21,M,A1
24363,8950,Hemang Tank,19,M,A1
24364,6439,Ekalinga Dara,48,M,A1
24365,6439,Lila Nath,31,M,A2
24366,23171,Eshana Lad,16,M,A1
24367,23171,Madhav Atwal,54,M,A2
24368,36924,Sara Majumdar,35,F,A1
24369,7609,Yutika Nanda,26,F,A1
24370,7609,Idika Saxena,56,M,A2
24371,18473,Ekaja Narang,25,M,A1
24372,960,Vasana Gera,38,M,A1
24373,6180,Eshana Ahluwalia,46,M,A1
24374,6180,Ria Thakur,37,F,A2
24375,16867,Widisha Dhaliwal,47,M,A1
24376,16867,Adweta Nadkarni,44,F,A2
24377,2518,Kevin Murthy,37,F,A1
24378,29672,Alexander Master,46,M,A1
24379,29672,Triveni Dugar,45,M,A2
24380,35970,Lakshit Borra,22,F,A1
24381,26996,Maanas Tak,36,M,A1
24382,26996,Nathaniel Shroff,35,M,A2
24383,9927,Falak Sampath,51,M,A1
24384,21552,Yauvani Tiwari,35,M,A1
24385,21552,Hemangini Bumb,33,M,A2
24386,14516,Teerth Devi,29,M,A1
24387,5342,George Mohanty,44,F,A1
24388,21,Andrew Hora,30,M,A1
24389,21,Damini Ganguly,38,M,A2
24390,27044,Maanas Mitra,21,F,A1
24391,27044,Shaurya Memon,59,M,A2
24392,8980,Raghav Palan,24,F,A1
24393,8980,Girish Nayak,44,F,A2
24394,3221,Bimala Nanda,21,M,A1
24395,3704,Eta Brahmbhatt,26,M,A1
24396,3223,Bimala Nanda,21,M,A1
24397,28169,Mohammed Ratti,56,M,A1
24398,4054,Chaitanya Agarwal,44,F,A1
24399,10168,Neel Koshy,51,F,A1
24400,10168,Bhavya Mital,57,M,A2
24401,5230,Yashawini Sur,40,F,A1
24402,17013,Tristan Nayak,55,F,A1
24403,17013,Guneet Mani,49,M,A2
24404,8271,Logan Gandhi,35,F,A1
24405,8271,Dhruv Sibal,27,F,A2
24406,20224,Lopa Kalita,53,F,A1
24407,38291,Osha Behl,30,M,A1
24408,38291,Om Badal,48,M,A2
24409,22150,Hritik Bava,30,M,A1
24410,22150,Ekiya Bhalla,44,M,A2
24411,17231,Fitan Deo,52,F,A1
24412,32116,Wyatt Jani,16,F,A1
24413,32116,Agastya Kibe,35,F,A2
24414,983,Ekansh Bhargava,23,F,A1
24415,966,Vasana Gera,38,M,A1
24416,16431,Bakhshi Date,57,M,A1
24417,16431,Brinda Goyal,46,M,A2
24418,10850,Gaurav Mannan,40,F,A1
24419,20604,Ranveer Choudhury,25,M,A1
24420,13647,Alexander Kade,26,F,A1
24421,15383,Lakshmi Din,40,F,A1
24422,15383,Yasti Srinivas,46,F,A2
24423,8488,Hema Char,50,M,A1
24424,8488,Tristan Sura,31,F,A2
24425,35288,Alexander Sant,56,F,A1
24426,35288,Yatin Barad,41,M,A2
24427,1049,Leela Jhaveri,37,M,A1
24428,4774,Ishani Mukhopadhyay,21,M,A1
24429,37549,Wridesh Datta,36,M,A1
24430,37549,Pavani Lad,41,F,A2
24431,8714,Abdul Basu,53,F,A1
24432,8714,Vasana Ravel,31,F,A2
24433,39759,Rayaan Kaul,46,F,A1
24434,6813,Bakhshi Pandya,44,M,A1
24435,1610,Bhavika Chakraborty,35,F,A1
24436,32924,Qabil Kaur,20,F,A1
24437,4176,Ayush Dewan,45,M,A1
24438,5952,Reyansh Swamy,40,F,A1
24439,21740,Qabil Contractor,49,F,A1
24440,21740,Lohit Sen,27,F,A2
24441,12978,Veer Gaba,23,M,A1
24442,4747,Janani Patil,50,F,A1
24443,1850,Chanakya Yohannan,40,F,A1
24444,10380,Anita Master,25,M,A1
24445,14472,Bhavya Mutti,39,F,A1
24446,14472,Samesh Datta,16,M,A2
24447,3230,Bimala Nanda,21,M,A1
24448,20144,Rachana Sood,27,M,A1
24449,20144,Mohini Patla,53,F,A2
24450,35882,Kamala Master,17,F,A1
24451,36459,Nathaniel Oommen,36,M,A1
24452,5008,Sudiksha Banerjee,49,M,A1
24453,33841,Harshil Seshadri,21,F,A1
24454,25190,Girish Apte,59,M,A1
24455,25190,Harinakshi Yogi,22,F,A2
24456,27544,Pranit Sharaf,46,F,A1
24457,26472,Leena Lad,22,F,A1
24458,7190,Ijaya Banik,60,F,A1
24459,35439,Orinder Tripathi,26,M,A1
24460,35439,Shaurya Prasad,60,F,A2
24461,37024,Priya Goda,27,F,A1
24462,24385,Henry Gour,49,F,A1
24463,4749,Janani Patil,50,F,A1
24464,14617,Gunbir Ganesan,31,F,A1
24465,14617,Sanaya Sant,37,F,A2
24466,22724,Bhavini Borde,23,M,A1
24467,22724,Vasatika Chakraborty,21,M,A2
24468,10441,Azaan Devi,22,M,A1
24469,18558,Vrinda Gade,58,F,A1
24470,18558,Zehaan Krishnamurthy,25,F,A2
24471,3804,Ranbir Pau,19,M,A1
24472,15502,Tamanna Barad,46,M,A1
24473,16,Damini Ganguly,38,M,A1
24474,16,Ranbir Nagarajan,32,F,A2
24475,16,Vihaan Balay,30,F,A3
24476,10958,Advika Mitra,35,M,A1
24477,10958,Qadim Mitter,17,F,A2
24478,19596,Mohini Dhar,23,F,A1
24479,19596,Megha Sood,57,F,A2
24480,5940,Hardik Panchal,49,F,A1
24481,8177,Kevin Kaul,43,M,A1
24482,12939,Harinakshi Kurian,34,F,A1
24483,12939,Nirja Maharaj,46,F,A2
24484,3225,Bimala Nanda,21,M,A1
24485,9856,Thomas Sanghvi,33,M,A1
24486,9856,Chanchal Madan,23,M,A2
24487,145,Aashi Gopal,20,F,A1
24488,145,Xalak Narula,39,M,A2
24489,145,Falak Manda,33,M,A3
24490,145,Turvi Patla,33,M,A4
24491,2304,Neel Singh,31,M,A1
24492,5324,Indali Thakkar,32,F,A1
24493,27814,Ayaan Gade,22,M,A1
24494,4751,Janani Patil,50,F,A1
24495,19914,Rachit Thaker,44,M,A1
24496,19914,Om Pradhan,21,M,A2
24497,30168,Yasti Mukhopadhyay,31,F,A1
24498,13121,Rudra Rege,25,M,A1
24499,13121,Bhavna Kamdar,32,F,A2
24500,4744,Janani Patil,50,F,A1
24501,13977,Yadavi Nayar,50,M,A1
24502,1453,William Dara,46,F,A1
24503,34853,Qasim Sahota,27,F,A1
24504,2306,Neel Singh,31,M,A1
24505,31653,Ishwar Sami,24,M,A1
24506,5340,George Mohanty,44,F,A1
24507,964,Vasana Gera,38,M,A1
24508,37878,Yashawini Nadkarni,40,M,A1
24509,37878,Meera Bhasin,51,M,A2
24510,6508,Jatin Chaudry,42,F,A1
24511,6508,Anita Madan,51,M,A2
24512,29484,Samar Basak,28,M,A1
24513,29484,Anya Barman,20,F,A2
24514,20609,Abdul Upadhyay,29,F,A1
24515,20609,Rayaan Tailor,21,F,A2
24516,7059,Sanya Modi,32,M,A1
24517,7059,Hemal Comar,23,F,A2
24518,21465,George Chhabra,54,M,A1
24519,21465,Radhika Reddy,25,F,A2
24520,23914,Tripti Wason,40,F,A1
24521,17868,Krishna Palan,55,F,A1
24522,39624,Zashil Datta,45,F,A1
24523,39624,Jagrati Krishnan,45,F,A2
24524,24041,Kavya Guha,48,M,A1
24525,24041,Lajita Chaudry,37,M,A2
24526,5852,Udarsh Bhalla,28,M,A1
24527,1668,Banjeet Vyas,44,F,A1
24528,35588,Avi Aggarwal,48,M,A1
24529,28537,Pranit Narang,32,F,A1
24530,28537,Anamika Apte,16,M,A2
24531,4023,Max Nayak,50,M,A1
24532,38963,Samesh Bhargava,41,F,A1
24533,38963,Nirja Bal,25,F,A2
24534,2297,Samesh Choudhury,24,M,A1
24535,39850,Karan Sibal,40,F,A1
24536,24505,Samar Dhillon,32,F,A1
24537,24505,Vaishnavi Divan,20,M,A2
24538,14177,Wishi Gaba,30,F,A1
24539,4184,Harish Jaggi,52,M,A1
24540,30821,Shaurya Kant,60,F,A1
24541,30821,Girish Nair,56,M,A2
24542,37902,Yatan Hans,33,F,A1
24543,37902,Aahana Sathe,20,F,A2
24544,1846,Chanakya Yohannan,40,F,A1
24545,16105,Balhaar Pant,37,M,A1
24546,16105,Dhriti Kapur,53,M,A2
24547,10760,Bahadurjit Krish,26,M,A1
24548,3842,Yoshita Sachar,42,F,A1
24549,33240,Diya Hans,51,M,A1
24550,15319,Bahadurjit Bail,42,F,A1
24551,15319,Darsh Kalla,22,F,A2
24552,26663,Vedant Sibal,21,F,A1
24553,21506,Udant Sinha,38,M,A1
24554,21506,Rajeshri Patla,50,M,A2
24555,30961,Anmol Ahuja,36,M,A1
24556,7731,Kiaan Khosla,33,M,A1
24557,7731,Pranit Raj,34,F,A2
24558,15577,Ekaja Shere,60,M,A1
24559,15577,Hamsini Bail,38,F,A2
24560,24186,Pratyush Viswanathan,58,M,A1
24561,18891,Adya Singh,38,M,A1
24562,18891,Forum Parekh,39,M,A2
24563,27113,Mahika Joshi,58,M,A1
24564,27113,Xavier Aggarwal,53,F,A2
24565,21819,Bhavika Ramesh,49,M,A1
24566,18266,Frederick Bhasin,24,M,A1
24567,18266,Elijah Rao,57,F,A2
24568,1852,Chanakya Yohannan,40,F,A1
24569,15579,Jagrati Bansal,47,F,A1
24570,11035,Wriddhish Sem,30,M,A1
24571,30990,Yauvani Kaul,53,F,A1
24572,30990,Odika More,21,F,A2
24573,3224,Bimala Nanda,21,M,A1
24574,37123,Harrison Shankar,34,M,A1
24575,1745,Hemal Bhavsar,21,F,A1
24576,13479,Yug Dada,32,M,A1
24577,33828,Hritik Lalla,42,M,A1
24578,33828,Triya Sandal,16,F,A2
24579,32816,Thomas Rout,33,F,A1
24580,16911,Omya Munshi,34,F,A1
24581,3861,Brinda Pathak,31,M,A1
24582,33907,Radha Sabharwal,18,F,A1
24583,33907,Vrishti Rastogi,28,M,A2
24584,4704,Victor Tripathi,30,F,A1
24585,4745,Janani Patil,50,F,A1
24586,10602,Chatura Dass,59,F,A1
24587,10602,Bahadurjit Kara,39,M,A2
24588,31629,Lavanya Dua,20,F,A1
24589,31629,Pratyush Suri,23,M,A2
24590,5709,Siya Raval,19,M,A1
24591,8521,Manan Ranganathan,46,M,A1
24592,27685,Gautam Mohan,59,F,A1
24593,17195,Yamini Bajwa,36,F,A1
24594,17195,Isaiah Hari,49,M,A2
24595,29536,Eiravati Deshmukh,55,F,A1
24596,29536,Varsha Setty,55,M,A2
24597,5163,Eiravati Kumar,19,F,A1
24598,968,Vasana Gera,38,M,A1
24599,9246,Yasti Agrawal,20,M,A1
24600,10983,Samesh Karpe,30,M,A1
24601,10983,Oeshi Narayan,51,M,A2
24602,32145,Atharv Zachariah,42,M,A1
24603,32145,Falak Butala,18,F,A2
24604,20200,Ekani Kalita,50,F,A1
24605,20200,Parth Koshy,19,M,A2
24606,18212,Tejas Randhawa,51,M,A1
24607,5341,George Mohanty,44,F,A1
24608,25554,Sanya Rajagopal,23,F,A1
24609,5949,Reyansh Swamy,40,F,A1
24610,24386,Netra Majumdar,60,F,A1
24611,34561,Shaurya Dara,47,M,A1
24612,6260,Triveni Parikh,52,M,A1
24613,18014,Ijaya Sinha,24,F,A1
24614,18014,Gopal Choudhry,53,F,A2
24615,11294,Udyati Chauhan,39,M,A1
24616,11294,Yadavi Jani,20,F,A2
24617,6056,Harsh Zacharia,50,F,A1
24618,27934,Siddharth Kale,34,M,A1
24619,27934,Nisha Goel,50,F,A2
24620,19871,Widisha Reddy,57,M,A1
24621,4703,Victor Tripathi,30,F,A1
24622,5856,Udarsh Bhalla,28,M,A1
24623,4773,Ishani Mukhopadhyay,21,M,A1
24624,5951,Reyansh Swamy,40,F,A1
24625,38477,Jackson Loyal,46,M,A1
24626,11741,Michael Wali,43,F,A1
24627,11741,Vrinda Munshi,27,M,A2
24628,616,Maya Manne,50,F,A1
24629,32256,Gaurang Pillay,35,M,A1
24630,32256,Qadim Dash,55,F,A2
24631,31509,Urmi Parmar,35,M,A1
24632,31509,Wyatt Tandon,57,M,A2
24633,12199,Anjali Mallick,58,M,A1
24634,8248,Tripti Sidhu,30,M,A1
24635,5946,Reyansh Swamy,40,F,A1
24636,38602,Aarnav Chandran,57,M,A1
24637,4776,Ishani Mukhopadhyay,21,M,A1
24638,5339,George Mohanty,44,F,A1
24639,35583,Mason Kapoor,56,M,A1
24640,11485,Chasmum Sachdev,48,M,A1
24641,26333,Krishna Maharaj,23,F,A1
24642,17118,Dayita Buch,36,F,A1
24643,15422,Advay Chad,51,F,A1
24644,18476,Omaja Dugar,37,F,A1
24645,18550,Manbir Walla,31,F,A1
24646,18550,Janani Singh,41,M,A2
24647,4053,Chaitanya Agarwal,44,F,A1
24648,14176,Zilmil Raghavan,20,M,A1
24649,14176,Gaurang Choudhary,24,F,A2
24650,26309,Chasmum Nagy,33,M,A1
24651,143,Xalak Narula,39,M,A1
24652,143,Turvi Patla,33,M,A2
24653,143,Faraj Shankar,45,F,A3
24654,9202,Sarthak De,46,F,A1
24655,9202,Tamanna Thaman,16,F,A2
24656,10330,Jacob Thaman,48,M,A1
24657,144,Faraj Shankar,45,F,A1
24658,144,Turvi Patla,33,M,A2
24659,144,Xalak Narula,39,M,A3
24660,16269,Anita Patil,27,M,A1
24661,16269,Meera Sha,31,F,A2
24662,13993,Finn Barman,21,M,A1
24663,2302,Neel Singh,31,M,A1
24664,7444,Qabil Dada,46,M,A1
24665,7444,Sathvik Pillai,59,F,A2
24666,35613,Laban Pillai,37,M,A1
24667,35613,Bahadurjit Sethi,48,F,A2
24668,24282,Dayita Raghavan,60,M,A1
24669,36376,Ranveer Chaudry,38,F,A1
24670,17647,Bimala Johal,54,F,A1
24671,37487,Yoshita Kaul,58,M,A1
24672,5130,Harita Bir,33,F,A1
24673,32136,Nidhi Sethi,49,F,A1
24674,32136,Balhaar Kala,50,F,A2
24675,39810,Maanas Sanghvi,43,F,A1
24676,4779,Ishani Mukhopadhyay,21,M,A1
24677,5232,Yashawini Sur,40,F,A1
24678,33112,Harish Venkatesh,18,M,A1
24679,4777,Ishani Mukhopadhyay,21,M,A1
24680,11195,Kavya Sarna,33,M,A1
24681,11195,Radha Lad,16,F,A2
24682,23364,Oeshi Brahmbhatt,36,F,A1
24683,23364,Ishani Vala,25,F,A2
24684,967,Vasana Gera,38,M,A1
24685,39180,Oeshi Chatterjee,57,M,A1
24686,1585,Chakradhar Shanker,33,F,A1
24687,20998,Mohammed Karan,43,F,A1
24688,20998,Vasudha Iyengar,31,M,A2
24689,8419,Neel Dhar,31,M,A1
24690,8419,Charvi Kothari,28,M,A2
24691,10411,Arin Agrawal,32,M,A1
24692,10411,Fitan Vohra,59,M,A2
24693,9131,Advaith Contractor,30,F,A1
24694,30407,Chakrika Mall,53,M,A1
24695,29577,Lopa Krishnamurthy,58,F,A1
24696,29577,Eshana Murthy,58,F,A2
24697,33546,Ikshita Sant,32,F,A1
24698,16893,Yashawini Prasad,26,M,A1
24699,7524,Megha Shroff,53,F,A1
24700,5857,Udarsh Bhalla,28,M,A1
24701,39773,Ucchal Kumar,57,F,A1
24702,13520,Charvi Saran,24,F,A1
24703,13520,Yoshita Handa,36,F,A2
24704,4702,Victor Tripathi,30,F,A1
24705,11454,Pooja Chaudhari,26,F,A1
24706,11454,Vasana Sastry,28,F,A2
24707,21014,Zilmil Sachar,26,M,A1
24708,21014,Kiaan Zachariah,20,M,A2
24709,30041,Aayush Ganesan,19,M,A1
24710,27838,Eta Madan,30,F,A1
24711,26209,Charita Chander,37,M,A1
24712,26209,Ira Thaman,55,M,A2
24713,16104,Noah Bhatnagar,32,M,A1
24714,18035,Anya Sant,45,M,A1
24715,5934,Hardik Panchal,49,F,A1
24716,13897,George Rajagopal,34,F,A1
24717,13897,Hemangini Dhaliwal,37,M,A2
24718,12619,Pushti Majumdar,50,F,A1
24719,12619,Vrishti Gopal,38,M,A2
24720,24755,Chaaya Dave,20,F,A1
24721,2458,Michael Rau,39,F,A1
24722,37973,Ijaya Saini,26,M,A1
24723,37973,Logan Grover,27,M,A2
24724,35139,Abha Saxena,30,F,A1
24725,25478,Ekaraj Parmar,29,F,A1
24726,25478,Qushi Tank,28,M,A2
24727,36814,Vasatika Bassi,52,M,A1
24728,36814,Azaan Pillay,54,M,A2
24729,8843,Peter Sengupta,55,M,A1
24730,8843,Ranveer Ratti,29,M,A2
24731,3227,Bimala Nanda,21,M,A1
24732,6982,Yashodhara Dara,44,M,A1
24733,970,Vasana Gera,38,M,A1
24734,25085,Eta Bala,48,M,A1
24735,23581,Finn Magar,58,M,A1
24736,30899,Vrinda Modi,35,F,A1
24737,32814,Udarsh Chad,28,F,A1
24738,32814,Bahadurjit Dhillon,50,F,A2
24739,33881,Yash Kaur,52,F,A1
24740,33881,Hritik Dugar,27,F,A2
24741,15666,Leela Rajagopal,53,F,A1
24742,15666,Aachal Kamdar,22,F,A2
24743,35811,Radhika Bera,36,F,A1
24744,5937,Hardik Panchal,49,F,A1
24745,32706,Ekapad Garde,42,F,A1
24746,10239,Bhavini Setty,35,F,A1
24747,13576,Tejas Nayar,44,M,A1
24748,13576,Vrishti Bahri,54,F,A2
24749,5557,Balvan Kunda,18,F,A1
24750,35283,Yashawini Choudhury,29,M,A1
24751,32657,Henry Pall,25,F,A1
24752,32657,Ubika Radhakrishnan,34,F,A2
24753,2286,Kevin Gulati,22,M,A1
24754,19069,Liam Manda,26,F,A1
24755,19069,Alka Kuruvilla,48,F,A2
24756,20898,Oscar Kohli,52,M,A1
24757,20898,Faraj Panchal,50,M,A2
24758,1849,Chanakya Yohannan,40,F,A1
24759,19559,Ucchal Palla,54,M,A1
24760,11960,Warinder Varma,41,M,A1
24761,29007,Yashasvi Datta,35,M,A1
24762,18183,Nihal Bala,49,M,A1
24763,18183,Oni Natt,24,F,A2
24764,38586,Amara Misra,19,F,A1
24765,36531,Ranveer Bhavsar,39,F,A1
24766,36531,Harrison Barman,60,F,A2
24767,30792,Onveer Sagar,27,M,A1
24768,34429,Barkha Agarwal,53,F,A1
24769,34429,Yauvani Bhandari,27,M,A2
24770,16248,Tanvi Boase,36,M,A1
24771,16248,Bhavna Din,36,F,A2
24772,18112,Tristan Lad,25,M,A1
24773,18112,Alexander Gokhale,38,M,A2
24774,3976,Wahab Anand,40,F,A1
24775,38465,Indrajit Lalla,19,F,A1
24776,28474,Idika Deshpande,46,F,A1
24777,1915,Max Atwal,18,M,A1
24778,12048,Gayathri Korpal,40,F,A1
24779,12048,Warhi Divan,27,M,A2
24780,4942,Adya Krishnan,24,M,A1
24781,8945,Lakshit Sane,32,F,A1
24782,10282,Pahal Dhaliwal,47,F,A1
24783,34887,Charan Tripathi,34,M,A1
24784,15046,Eesha Singhal,32,M,A1
24785,16532,Rachana Garg,54,F,A1
24786,972,Vasana Gera,38,M,A1
24787,4323,Zayyan Luthra,53,M,A1
24788,7641,Charvi Garg,23,M,A1
24789,7641,Hemangini Thaman,40,F,A2
24790,19331,Sathvik Toor,30,F,A1
24791,35447,Fariq Soman,45,F,A1
24792,35447,Urishilla Dada,33,M,A2
24793,23195,Nitesh Sachar,23,F,A1
24794,615,Maya Manne,50,F,A1
24795,12047,Jagvi Keer,31,F,A1
24796,9772,Dhruv Walla,23,F,A1
24797,35185,Neel Menon,32,F,A1
24798,30225,Jacob Ramanathan,29,F,A1
24799,5850,Udarsh Bhalla,28,M,A1
24800,16986,Mohini Hayre,53,M,A1
24801,28042,Charvi Dhar,25,M,A1
24802,31332,Gagan Thaman,60,M,A1
24803,23822,Pranav Bhavsar,59,M,A1
24804,23822,Ishita Murthy,60,F,A2
24805,27879,Timothy Balasubramanian,24,F,A1
24806,27879,Brinda Pandya,20,F,A2
24807,28788,Nathan Dugar,37,F,A1
24808,24103,Pratyush Vora,33,F,A1
24809,5558,Balvan Kunda,18,F,A1
24810,32970,Inaya Sachdeva,38,M,A1
24811,32970,Dayita Pandey,27,F,A2
24812,27540,Eshana Shah,21,M,A1
24813,7312,Raksha Lad,41,M,A1
24814,7312,Hredhaan Chatterjee,29,F,A2
24815,36858,Darika Mannan,20,M,A1
24816,36858,Xiti Sem,48,M,A2
24817,6759,Anusha Ratti,43,F,A1
24818,6759,Bina Naidu,48,M,A2
24819,19973,Chaitaly Bumb,50,M,A1
24820,27587,Triveni Modi,24,F,A1
24821,2457,Michael Rau,39,F,A1
24822,28053,Saumya Morar,56,F,A1
24823,28053,Mason Virk,45,F,A2
24824,32847,Frado Din,54,M,A1
24825,9078,Saumya Raman,31,M,A1
24826,9078,Tarak Cheema,39,F,A2
24827,18800,Qarin Brar,33,F,A1
24828,4750,Janani Patil,50,F,A1
24829,26372,Aarush Comar,60,F,A1
24830,26372,Ati Naidu,27,M,A2
24831,2296,Samesh Choudhury,24,M,A1
24832,23175,Ekantika Thaman,39,M,A1
24833,18822,Sai De,55,F,A1
24834,7148,Abdul Mitra,60,M,A1
24835,29285,Xavier Issac,59,F,A1
24836,29285,Lopa Patil,49,M,A2
24837,28764,Ekaraj Kala,24,M,A1
24838,28764,Fariq Bose,28,M,A2
24839,5555,Balvan Kunda,18,F,A1
24840,35684,Tanish Upadhyay,53,M,A1
24841,35684,Charan Ravel,27,F,A2
24842,37427,Fitan Vyas,28,M,A1
24843,37427,Mohini Grover,57,F,A2
24844,25662,Unni Mahajan,43,M,A1
24845,25662,Ira Chauhan,32,M,A2
24846,28261,Dayamai Chawla,59,F,A1
24847,28261,Lakshmi Kumer,52,F,A2
24848,20624,Anya Kannan,36,M,A1
24849,28987,Mitesh Singhal,28,M,A1
24850,28987,Libni Nayar,40,M,A2
24851,29827,Vritti Borah,31,M,A1
24852,29827,Quincy Naik,36,M,A2
24853,34049,Vincent Peri,37,F,A1
24854,34049,Sai Tank,50,F,A2
24855,26143,Keya Bava,47,F,A1
24856,7809,Max Walla,44,M,A1
24857,7809,Lopa Bhandari,60,F,A2
24858,12030,Dalaja Chahal,47,M,A1
24859,12030,Chakradhar Shah,25,F,A2
24860,32395,Kiaan Sengupta,59,M,A1
24861,2163,Ekanta Bhat,49,M,A1
24862,39398,Wridesh Sampath,39,F,A1
24863,39398,Manya Bhagat,56,F,A2
24864,5710,Siya Raval,19,M,A1
24865,37264,Nidra Rana,20,M,A1
24866,37264,Hemani Bhargava,54,M,A2
24867,32255,Reyansh Upadhyay,33,M,A1
24868,29221,Pranav Dani,32,M,A1
24869,29221,Faris Mammen,37,M,A2
24870,20342,Mekhala Gulati,36,F,A1
24871,34560,Hamsini Chandra,39,M,A1
24872,32575,Ishaan Malhotra,46,F,A1
24873,32575,Chandresh Memon,20,F,A2
24874,22624,Urmi Singhal,51,F,A1
24875,26417,George Merchant,37,F,A1
24876,508,Bhavika Ram,49,F,A1
24877,9293,Ucchal Narayan,33,F,A1
24878,9293,Vihaan Bobal,42,F,A2
24879,29036,Ekiya Sandhu,38,F,A1
24880,5556,Balvan Kunda,18,F,A1
24881,5873,Rachit Bhagat,18,M,A1
24882,3226,Bimala Nanda,21,M,A1
24883,1586,Chakradhar Shanker,33,F,A1
24884,19190,Aadhya Srinivasan,41,F,A1
24885,19190,Widisha Mistry,30,F,A2
24886,26125,Garima Chopra,28,M,A1
24887,16918,Hemani Kunda,25,M,A1
24888,16918,Ubika Kalla,22,M,A2
24889,31304,Lucky Yohannan,46,F,A1
24890,31304,Kashvi Dugar,51,M,A2
