ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
8343,8343,Fiyaz Gera,67,7,2,1,F
1903,1903,Falan Chokshi,47,6,2,1,M
32817,32817,Chandran Bhatia,72,6,1,1,F
28675,28675,Gavin Batra,35,7,2,6,M
31404,31404,Panini Lalla,52,3,2,3,F
26026,26026,Vedika Comar,55,3,4,6,M
31851,31851,Qabil Maharaj,21,4,4,5,M
635,635,Jasmit Pillay,30,1,2,3,M
16208,16208,Januja Menon,30,4,1,2,F
28804,28804,Sarthak Khosla,27,7,1,4,F
9654,9654,Keya Yadav,68,3,2,6,F
31572,31572,Alexander Cheema,72,6,1,5,M
14540,14540,Nisha Pai,53,8,2,4,F
19966,19966,Samesh Kota,30,5,3,1,F
18775,18775,Aadhya Shan,26,8,2,6,F
16530,16530,Pallavi Chaudhuri,22,2,3,2,M
19366,19366,Ikshita Kalla,47,7,2,3,M
4101,4101,Jacob Khurana,74,6,4,6,F
13332,13332,Theodore Sahni,28,3,4,2,F
35458,35458,Rehaan Jaggi,54,5,4,6,M
28667,28667,Radha Sani,46,6,3,6,F
16667,16667,Yashoda Bhardwaj,30,6,3,3,F
39219,39219,George Iyengar,20,3,1,4,F
30351,30351,Chakradhar Rajagopalan,38,8,2,2,F
13716,13716,Viraj Ramakrishnan,64,6,3,3,M
5859,5859,Zarna Butala,66,1,4,5,F
2211,2211,Nitara Khalsa,20,5,2,5,F
17527,17527,Tanveer Mangat,35,7,3,3,M
35867,35867,Onveer Hari,62,2,4,6,F
36129,36129,Teerth Loke,44,4,2,2,M
13606,13606,William Menon,63,3,1,4,M
8893,8893,Nirja Bali,51,5,1,3,M
16354,16354,Mitali Rama,20,8,4,3,F
32637,32637,Tanvi Kohli,40,5,1,6,F
35939,35939,Jatin Dua,62,2,3,4,F
2659,2659,Gayathri Thakkar,46,3,4,3,M
11099,11099,Unni Sood,68,6,4,3,F
38519,38519,Widisha Thakur,66,6,4,4,F
20335,20335,Ekalinga Sur,45,2,2,4,F
39162,39162,Alexander Khare,65,3,1,4,M
17698,17698,Veer Parmar,38,2,3,6,F
21046,21046,Gaurav Bobal,29,4,1,3,F
28909,28909,Tanay Thakur,74,5,4,4,M
5861,5861,Oeshi Date,65,2,1,5,F
2051,2051,Suhani Rajagopalan,32,3,1,2,F
20971,20971,Jeremiah Sekhon,70,6,4,4,F
19051,19051,Avi Krish,25,8,3,3,F
16770,16770,Reyansh Sura,24,1,4,4,F
39579,39579,Ekiya Grewal,66,4,2,3,M
28708,28708,Eshana Rao,43,7,1,4,F
32419,32419,Daksha Rattan,71,2,3,3,F
29942,29942,Jeevika Bhargava,46,4,3,1,F
32562,32562,Zaid Rai,49,8,1,1,M
1005,1005,Urvashi Sani,27,3,3,2,M
15619,15619,Abhimanyu Konda,28,3,2,5,M
38996,38996,Yutika Upadhyay,20,3,3,5,M
18132,18132,Fiyaz Sarin,49,3,4,3,F
15814,15814,Aarnav Swamy,48,6,2,4,F
4461,4461,Ekantika Yadav,69,7,3,5,M
22209,22209,Aditya Balasubramanian,46,1,2,2,F
39083,39083,Matthew Sridhar,34,4,2,1,F
33923,33923,Faqid Johal,46,6,4,6,F
23726,23726,Isaac D’Alia,72,8,2,2,F
20147,20147,Abhiram Prakash,56,4,3,3,M
32720,32720,Avni Balay,24,7,4,4,F
21198,21198,Sarthak Bal,52,5,3,1,F
6033,6033,Prisha Chacko,44,1,4,1,F
31286,31286,Anirudh Varkey,60,1,1,6,F
3776,3776,Ekiya Shankar,52,1,2,4,M
24510,24510,Pahal Bajaj,67,1,4,3,M
639,639,Maanas Gola,47,5,1,6,M
12771,12771,Neel Mand,33,8,4,5,M
18956,18956,Hema Sachar,19,6,3,6,F
13764,13764,Sai Srivastava,31,2,2,1,M
13007,13007,Vasudha Mohan,59,8,1,1,F
3010,3010,Mohini Ghosh,74,1,2,3,F
17708,17708,Harrison Bala,44,3,4,4,F
19384,19384,Ridhi Ram,42,7,1,5,F
9328,9328,Hiral Radhakrishnan,75,4,2,3,F
31139,31139,Liam Bora,33,1,4,2,F
31560,31560,Upkaar Pai,48,3,1,5,F
26666,26666,Edhitha Padmanabhan,38,7,2,4,F
8450,8450,Anika Kapoor,36,1,3,5,F
8010,8010,Nathan Ahluwalia,20,3,1,4,M
36030,36030,Nirja Vasa,53,4,1,2,M
3255,3255,Oni Baria,55,2,3,5,M
39020,39020,Upadhriti Dora,29,2,3,4,F
12264,12264,Zansi Doshi,23,1,4,1,F
5384,5384,Peter D’Alia,36,6,1,5,F
27209,27209,Christopher Choudhary,71,5,1,3,M
25425,25425,Kevin Khosla,60,6,1,2,M
34312,34312,Damini Luthra,75,6,1,1,F
14420,14420,Lohit Khurana,19,5,4,4,F
31892,31892,Alexander Sengupta,52,2,4,1,F
36404,36404,Edhitha Mital,67,8,4,5,M
7695,7695,Mahika Badami,48,3,3,1,F
8081,8081,Dayita Din,25,7,4,5,F
7942,7942,Dev Sengupta,56,2,3,4,M
29738,29738,Samarth Lal,71,3,4,6,F
7193,7193,Varsha Bal,34,6,3,6,M
25920,25920,Dayita Bakshi,38,1,1,1,M
9909,9909,Warhi Natt,48,8,2,2,M
32106,32106,Upma Singh,30,6,2,6,M
5870,5870,Bhavani Sundaram,21,2,3,5,M
36457,36457,Udarsh Dubey,67,3,3,1,F
37706,37706,Ridhi Devan,35,8,2,3,M
5932,5932,Libni Hegde,47,3,1,2,M
31409,31409,Warda Parsa,33,6,2,1,M
8999,8999,Rudra Bir,34,8,4,4,M
1900,1900,Ayush Karnik,38,8,3,6,M
29648,29648,Anirudh Butala,52,4,1,6,M
13698,13698,Harsh Sandhu,58,3,4,5,F
33758,33758,Sneha Pai,49,6,2,1,F
5867,5867,Nicholas Buch,19,3,2,3,M
2902,2902,Banjeet Samra,23,7,1,5,M
3252,3252,Kamya Oommen,68,1,2,4,F
19088,19088,Chatresh Datta,75,7,4,2,F
640,640,Vihaan Sagar,36,7,2,5,M
16576,16576,Urvashi Gara,74,6,2,6,M
16626,16626,Jeevika Gara,72,6,4,3,F
10807,10807,Ira Hegde,18,3,4,2,M
38220,38220,Aayush Savant,46,4,1,6,M
38197,38197,Neelima Khosla,35,1,3,3,F
14508,14508,Leela Kakar,37,4,2,4,M
4387,4387,Benjamin Biswas,22,5,2,3,M
1910,1910,Urvi Anne,38,6,2,1,F
22216,22216,Advik Jain,59,3,2,4,F
15264,15264,Harita Dara,74,4,2,5,F
3981,3981,Ayush Deol,56,1,3,4,F
29821,29821,Ishwar Bir,61,7,2,4,M
14280,14280,Geetika Thaker,30,3,1,5,M
30863,30863,Yashasvi Verma,49,4,3,3,M
31523,31523,Vaishnavi Halder,58,4,2,6,F
26953,26953,Imaran Lad,62,3,1,4,F
14120,14120,Widisha Desai,72,5,2,1,F
3778,3778,Advik Khare,56,5,3,2,F
8791,8791,Gagan Thaker,22,5,4,1,F
29323,29323,Nicholas Walia,28,6,2,2,M
27793,27793,Ekbal Lala,37,7,1,4,M
9168,9168,Turvi Bhatnagar,56,6,2,4,M
13099,13099,Rajeshri Borra,74,4,3,2,F
7493,7493,Yuvraj Boase,71,5,4,3,M
33857,33857,Yatin Buch,51,2,1,4,M
38606,38606,Lila Mody,74,1,3,2,F
33911,33911,Kamala Bhattacharyya,42,3,2,4,M
30276,30276,Kabir Srinivas,42,8,3,4,F
33556,33556,Niharika Lad,50,3,3,4,F
39860,39860,Nisha Patla,56,8,4,3,F
2922,2922,Anya Karnik,22,8,2,4,M
36722,36722,Timothy Dyal,62,4,4,1,M
6379,6379,Max Chadha,56,6,4,1,M
13155,13155,Riya Hora,74,7,4,4,M
39253,39253,Osha Muni,23,6,3,5,F
18859,18859,Omaja Kala,34,5,2,4,F
1885,1885,Chaitaly Dhar,72,3,4,3,M
10335,10335,Gagan Rajagopalan,55,6,3,6,M
33243,33243,Chandani Ravel,66,1,1,5,M
19468,19468,Chandresh Mody,75,4,3,3,M
8604,8604,Nirja Chahal,33,5,4,4,M
25972,25972,Andrew Bedi,40,6,3,5,M
1911,1911,Vedant Palan,43,1,3,5,M
2289,2289,Ekaja Mahal,59,4,3,2,M
18895,18895,Chameli Sood,58,5,4,6,M
10747,10747,Lakshit Sunder,18,4,4,6,F
19286,19286,Liam Bassi,44,1,3,3,F
1908,1908,Gauri Mitter,55,6,2,3,M
5930,5930,Neel Solanki,39,3,4,5,M
33725,33725,Gautam Chander,75,2,1,6,M
14192,14192,Gaurangi Hegde,65,5,1,3,F
1898,1898,Unni Uppal,66,1,2,6,F
9366,9366,Jyoti Dayal,38,8,3,5,F
7975,7975,Baljiwan Pall,62,5,2,4,F
4352,4352,Sai Khurana,45,4,1,5,F
20377,20377,Faras Agrawal,56,5,3,5,F
24302,24302,Upma Wason,70,6,1,2,F
18191,18191,Ekta Solanki,60,3,1,6,M
2375,2375,Madhavi Gole,34,8,1,4,F
2049,2049,Naveen Thaman,21,7,4,4,F
1888,1888,Shivani Krish,42,6,2,1,F
1905,1905,Wakeeta Lanka,20,6,3,2,M
30440,30440,Gayathri Mahajan,54,7,2,3,M
27417,27417,Madhav Contractor,46,1,3,6,F
1895,1895,Raagini Palla,73,5,1,2,F
38080,38080,Zaitra Madan,44,2,3,3,M
28256,28256,Vrishti Walla,28,1,4,1,F
22709,22709,Karan Arora,58,2,1,3,M
25680,25680,Gabriel Mangal,65,3,1,6,M
3172,3172,Anjali Amble,19,3,2,3,F
26226,26226,Nitesh Sood,50,3,3,4,M
28278,28278,Harish Rout,53,7,1,4,F
37034,37034,Samarth Datta,71,4,2,5,M
20555,20555,Aditya Upadhyay,72,7,3,3,F
31895,31895,Hemani Devi,54,8,1,4,M
10700,10700,Orinder Bava,38,8,2,4,M
34055,34055,Hemangini Raja,27,4,4,6,F
23301,23301,Gautami Shanker,38,8,3,1,F
6584,6584,Girik Varughese,71,5,2,5,M
6999,6999,Vinaya Chandra,51,5,2,4,F
33354,33354,Oviya Ahluwalia,28,6,1,3,M
20529,20529,Rachita Chanda,22,6,1,2,M
31840,31840,Lekha Nayak,34,1,1,3,M
27558,27558,Urmi Gopal,26,2,4,6,F
15461,15461,Yashawini Hari,43,1,4,4,M
20598,20598,Vansha Natarajan,45,8,1,1,M
32385,32385,Anirudh Ram,30,5,2,6,M
30768,30768,Adya Gade,74,4,1,1,F
32253,32253,Yashodhara Sharma,30,3,2,1,M
29997,29997,Theodore Mody,38,1,1,5,M
33301,33301,Dhruv Kapoor,42,2,3,3,M
4388,4388,Sai Sharaf,30,8,4,6,M
39732,39732,Chaitanya Dalal,24,8,2,5,F
37880,37880,Qadim Sarma,20,3,3,4,F
12790,12790,Wishi Vohra,56,2,1,4,M
10382,10382,Barkha Batta,67,6,1,6,M
27146,27146,Rishi Dada,34,3,4,4,M
11861,11861,Ekbal Gopal,33,1,1,3,F
16411,16411,Janaki Mital,69,1,3,1,F
34243,34243,Karan Murthy,43,2,2,3,F
23167,23167,Aarush Datta,48,5,4,2,M
36020,36020,Aarnav Oza,73,3,4,5,F
8309,8309,Aarush Sastry,62,3,1,3,F
7876,7876,Sudiksha Rout,50,5,3,6,F
10014,10014,Gaurav Iyengar,25,6,3,1,F
33417,33417,Theodore Acharya,57,8,1,1,M
29560,29560,Guneet Walia,29,1,3,6,F
31060,31060,Abha Pandey,68,2,1,4,F
12739,12739,Harrison Walia,65,1,1,5,M
32132,32132,Benjamin Manda,27,5,2,5,M
15007,15007,Tanvi Dara,69,7,2,1,F
34575,34575,Jack Luthra,59,2,3,3,M
10262,10262,Ayaan Subramaniam,74,3,1,3,M
5874,5874,Shravya Kalita,33,1,3,5,F
36059,36059,Nidhi Subramanian,63,2,3,5,F
35197,35197,Priya Varughese,30,6,1,2,F
13127,13127,Gaurang Radhakrishnan,60,1,3,3,F
21855,21855,Chanakya Ben,66,1,1,2,F
33865,33865,Jairaj Keer,52,6,4,3,F
11042,11042,Sathvik Dhawan,41,2,2,1,M
6390,6390,Urishilla Khanna,32,3,4,4,M
31135,31135,Faqid Chanda,38,8,2,2,F
16953,16953,Rishi Lanka,36,1,1,1,F
2650,2650,Gauri Master,20,5,1,5,F
23678,23678,Henry Vala,59,5,3,3,M
10487,10487,Ekalinga Sidhu,38,8,2,3,F
6159,6159,Chasmum Mukhopadhyay,62,5,4,4,M
34211,34211,Akshay Chaudhari,28,7,3,6,M
2291,2291,Eshana Prashad,30,4,4,5,M
32700,32700,Krishna Behl,56,4,3,1,M
3014,3014,Upadhriti Muni,55,7,3,6,F
36288,36288,Kritika Rama,54,8,4,6,F
22324,22324,Triveni Mohan,37,1,2,5,M
22875,22875,Bhavini Patel,37,3,4,5,M
25922,25922,Henry Sen,51,1,3,5,F
6635,6635,Dev Pall,43,1,2,6,F
1892,1892,Divya Tiwari,52,4,1,4,F
434,434,Jairaj Sarma,50,4,1,6,M
29691,29691,Aahana Sankar,60,4,1,6,F
25993,25993,Balvan Agarwal,65,7,1,4,F
633,633,Isaiah Anne,19,5,1,1,M
4351,4351,Sanaya Dewan,46,5,4,6,F
35363,35363,Raksha Bail,46,5,3,2,M
28725,28725,Nisha Muni,60,7,4,5,M
4349,4349,Umang Parsa,43,5,3,3,F
1883,1883,Ekapad Oza,36,6,3,6,F
12231,12231,Ishaan Ramachandran,58,7,3,4,F
13759,13759,Ekanta Baral,74,3,1,1,F
6109,6109,Vivaan Ganesan,26,8,4,5,M
38763,38763,Udant Pradhan,51,1,2,5,F
4353,4353,Kashvi Bedi,22,7,4,2,F
31278,31278,Oscar Hayer,63,3,3,1,M
12136,12136,Neelima Wason,35,4,3,5,F
28459,28459,Vansha Kunda,22,1,3,5,F
23426,23426,Finn Dixit,68,4,4,5,M
23530,23530,Vidhi Sachar,55,7,3,1,F
27963,27963,Yashawini Doctor,69,5,3,2,F
33061,33061,Onkar Sane,39,1,2,3,F
27149,27149,Ryan Morar,45,8,2,5,F
25487,25487,Akshay Raman,75,6,1,1,F
34268,34268,Laban Sethi,23,2,1,3,M
37236,37236,Ekani Agrawal,66,8,2,5,F
8581,8581,Yahvi Wali,54,3,1,3,F
12577,12577,Suhani Seth,19,6,3,3,M
32564,32564,Jason Mishra,34,5,1,6,F
20828,20828,Bhanumati Ravi,27,2,2,6,F
637,637,Rachita Kata,69,2,2,4,F
38812,38812,Jyoti Sabharwal,39,2,2,4,M
17991,17991,Hiral Basu,30,1,1,2,F
6727,6727,Manbir Rege,28,2,2,5,M
14366,14366,Zansi Sampath,60,4,3,6,M
12491,12491,Dakshesh Sawhney,24,2,4,4,F
25490,25490,Sneha Misra,48,4,1,5,F
34092,34092,Chaman Naidu,36,6,2,1,M
11377,11377,Ishaan Goyal,18,2,4,2,M
15233,15233,Hema Doctor,58,2,1,4,F
28626,28626,Jairaj Radhakrishnan,66,1,4,1,M
36917,36917,Lila Bobal,40,5,4,1,F
12729,12729,Wridesh Sawhney,49,7,4,6,M
37121,37121,Krishna Dash,59,7,1,1,M
10238,10238,Kabir Rajan,75,6,1,6,M
23526,23526,Harish Bal,68,6,3,2,M
33929,33929,Dakshesh Srivastava,26,1,4,3,F
25348,25348,Qushi Sarma,34,3,1,5,M
18355,18355,Samesh Sama,56,3,1,3,F
39387,39387,Ekavir Sem,69,3,1,2,F
22778,22778,Gagan Pandya,66,5,2,1,F
22015,22015,Henry Sunder,44,2,2,3,F
329,329,Onkar Bawa,45,8,3,1,F
13123,13123,Baljiwan Brahmbhatt,48,2,4,2,F
23348,23348,Tamanna Kaur,53,7,2,1,M
27904,27904,Oviya Thakur,33,3,4,4,M
34548,34548,Niharika Bail,48,6,3,2,F
24614,24614,Ishwar Dutt,46,2,3,6,M
39434,39434,Advay Pau,30,7,4,1,M
39145,39145,Unni Edwin,55,7,3,1,M
38616,38616,Saanvi Shetty,70,7,3,4,M
2920,2920,Pallavi Vora,73,4,3,2,F
35031,35031,Dalaja Varghese,37,3,2,6,F
18782,18782,Sai Trivedi,62,6,2,2,F
7364,7364,Urvashi Natt,18,5,3,1,M
29599,29599,Jyoti Dugar,39,1,3,6,F
13002,13002,Pushti Hari,39,6,2,6,M
15534,15534,Siya Varty,26,2,2,6,M
25173,25173,Manthan Sidhu,19,2,2,3,M
24271,24271,Avni Dasgupta,28,6,2,3,F
33200,33200,Arunima Chada,65,4,1,2,F
22868,22868,Chakradev Som,66,2,3,2,F
2054,2054,Ekalinga Kapur,64,7,2,5,M
13351,13351,Nitesh Oza,45,4,4,3,M
39307,39307,Gopal Gopal,39,7,4,1,M
35083,35083,Saksham Mander,71,7,4,4,F
34005,34005,Ojasvi Gopal,68,7,2,6,F
36587,36587,Unni Dara,50,7,1,1,M
1909,1909,Lila Sidhu,18,7,1,4,F
9717,9717,Tamanna Khurana,32,6,2,1,F
28097,28097,Urvashi Kota,35,6,2,2,M
3013,3013,Vihaan Khosla,64,5,1,2,F
22088,22088,Gaurang Misra,44,1,3,5,M
17917,17917,Sudiksha Kale,59,3,1,1,M
37065,37065,William Sha,71,5,2,3,F
26648,26648,Jairaj Purohit,31,3,4,6,F
33528,33528,Upadhriti Tripathi,75,4,4,5,M
28542,28542,Aachal Murthy,67,3,1,6,F
19834,19834,Rajeshri Sheth,65,8,2,6,M
39493,39493,Siddharth Master,53,8,3,3,F
20231,20231,Nirja Sankar,75,5,2,3,M
15156,15156,Oviya Puri,29,5,1,1,M
23395,23395,Hemangini Saha,41,8,2,5,F
14885,14885,Upadhriti Sathe,69,5,2,4,F
12235,12235,Waida Roy,43,2,2,6,M
15456,15456,Jeet Bandi,25,7,2,3,M
37499,37499,Dayamai Puri,33,8,4,5,M
2644,2644,Yadavi Talwar,25,2,3,6,F
34930,34930,Saksham Suresh,22,7,3,2,F
29128,29128,Ansh Chaudhari,36,8,1,2,F
12128,12128,Ishita Sawhney,60,5,3,1,F
1891,1891,Frado Salvi,56,8,3,2,M
33840,33840,Xalak Jain,49,8,1,3,F
27125,27125,Vincent Batra,45,1,2,5,M
13426,13426,Riya Palla,22,4,4,1,F
21898,21898,Viraj Keer,43,3,2,4,F
23475,23475,Lila Morar,28,2,4,5,F
25774,25774,Ekta Gara,19,1,1,5,F
34991,34991,Panini Lala,39,2,4,3,M
8266,8266,Ishita Chowdhury,69,1,4,5,F
10600,10600,Om Mani,32,6,3,2,M
28143,28143,Triya Hari,66,2,2,6,M
34457,34457,Hardik Subramanian,37,4,1,3,M
27099,27099,Kashish Guha,23,6,3,2,F
36507,36507,Madhav Mall,22,2,1,3,M
30614,30614,Nimrat Sastry,51,4,1,6,F
38683,38683,Varenya Bakshi,20,8,1,2,F
2205,2205,Gaurav Hans,19,3,3,6,F
37516,37516,Adweta Mital,40,1,2,1,F
17495,17495,Lavanya Lall,22,7,3,1,M
39920,39920,Tanvi Verma,69,8,4,4,M
4100,4100,Om Iyer,54,1,4,4,F
11247,11247,Inaya Bhardwaj,50,1,2,2,F
29084,29084,Faqid Dhingra,34,8,1,3,F
6870,6870,Adweta Swaminathan,70,3,2,3,F
14457,14457,Jeremiah Rattan,23,7,1,4,F
3035,3035,Upkaar Kurian,43,6,3,5,M
4358,4358,Pallavi Manda,50,8,4,6,M
15829,15829,Urvashi Tripathi,24,6,4,2,M
30157,30157,Jeet Dave,42,7,3,5,M
9300,9300,Girik Lad,63,3,3,2,M
2829,2829,Isha Gokhale,37,1,3,1,F
2053,2053,Vinaya Bava,63,6,1,6,M
16056,16056,Nilima Tailor,45,4,3,3,M
28685,28685,Oliver Bhandari,32,6,3,5,F
35935,35935,Ekanta Gola,62,8,4,4,M
5383,5383,Gaurika Ben,43,8,1,1,M
10009,10009,Radha Sharaf,22,7,3,1,M
7226,7226,Sarthak Roy,44,3,3,3,M
1670,1670,Adweta Khare,35,7,1,3,F
34490,34490,Urmi Kashyap,22,5,1,2,F
36075,36075,Chanakya Rege,54,6,3,6,F
21507,21507,Odika Ratti,25,2,3,2,F
32174,32174,Peter Ben,67,8,2,6,M
14655,14655,Faqid Manda,50,7,4,4,F
39991,39991,Triveni Pau,63,2,4,2,M
1894,1894,Vidhi Brar,32,3,3,4,F
7825,7825,Warjas Shenoy,40,7,2,2,M
2050,2050,Zayan Mohan,24,5,3,6,M
20140,20140,Nidra Taneja,25,7,2,2,F
14737,14737,Charita Sami,56,3,2,5,F
26871,26871,Azaan Bains,74,5,1,1,M
27771,27771,Ranbir Agarwal,64,5,1,1,M
6842,6842,Raagini Karpe,63,1,1,1,F
27982,27982,Jeet Mandal,67,2,4,1,M
35580,35580,Megha Lala,53,7,3,6,F
9482,9482,Vansha Loyal,25,8,2,5,M
30359,30359,Owen Sheth,60,2,2,4,M
23769,23769,Tamanna Pillai,61,8,1,6,F
36283,36283,Xalak Narain,41,8,2,1,F
28180,28180,Gaurang Apte,19,7,4,2,F
25679,25679,Udyati Sundaram,66,8,4,6,M
6764,6764,Ekantika Ganguly,35,8,2,6,M
6493,6493,Pushti Tandon,62,1,4,2,F
15903,15903,Hemangini Pandit,18,7,4,5,F
30807,30807,Yahvi Oak,75,5,2,2,F
28986,28986,Timothy Dua,44,5,2,6,F
14808,14808,Widisha Nath,47,6,4,5,F
13797,13797,Priya Bansal,40,8,2,2,M
6208,6208,Priya Varma,21,2,4,5,M
35235,35235,Anjali Shroff,45,3,2,3,M
634,634,Dakshesh Ganguly,39,6,2,2,M
9487,9487,Brinda Rege,21,5,1,4,M
14666,14666,Lavanya Narain,27,4,1,3,M
30950,30950,Andrew Shankar,25,8,3,6,F
27940,27940,Irya Dhawan,40,1,1,5,F
7142,7142,Vedhika Bora,23,1,3,6,M
11300,11300,Ubika Kibe,32,8,3,2,F
2052,2052,Isaiah Narang,28,6,2,3,M
21823,21823,Ijaya Upadhyay,47,7,2,4,F
35480,35480,Ansh Gopal,18,5,1,5,M
24601,24601,Hemang Pingle,75,7,2,5,M
17097,17097,Timothy Bora,34,6,2,1,F
37383,37383,Radhika Prashad,39,1,4,2,F
34596,34596,Upkaar Srinivas,60,4,4,4,M
25917,25917,Thomas Seshadri,51,4,4,4,F
19289,19289,Ekavir Sagar,19,6,3,1,M
23904,23904,Harsh Agarwal,38,7,3,6,F
39553,39553,Manan Gola,47,4,3,6,F
9329,9329,Ekaraj Gara,44,1,2,4,M
25194,25194,Victor Sabharwal,71,8,3,2,F
25609,25609,Sneha Pall,66,1,3,1,M
38248,38248,Fiyaz Arora,28,4,3,6,F
25654,25654,Anika Dash,47,7,3,6,F
27380,27380,Ranveer Sastry,27,3,2,6,M
11905,11905,Isaiah Dara,56,2,1,3,F
36527,36527,Maanas Aggarwal,26,5,3,6,F
32598,32598,Watika Luthra,51,2,3,1,M
15146,15146,Ishaan De,47,4,1,4,M
24072,24072,Libni Vala,36,5,2,3,F
14824,14824,Ria Ganesh,35,4,2,6,M
30027,30027,Chandani Bains,40,5,2,5,F
33698,33698,Siddharth Comar,69,3,2,1,M
36583,36583,Kamya Bhatia,41,2,2,4,M
6031,6031,Zehaan Dass,30,4,2,1,F
37780,37780,Kavya Balan,70,3,2,2,F
6625,6625,Avi Choudhury,30,6,2,5,M
7299,7299,Shivansh Kala,26,4,2,4,F
25294,25294,Indrajit Deshmukh,59,4,1,5,F
33209,33209,Ridhi Munshi,49,5,2,3,F
5858,5858,Qarin Jha,23,7,2,3,F
23501,23501,Ubika Desai,67,4,4,3,M
35180,35180,Michael Nath,61,2,2,3,M
27502,27502,Anvi Swamy,41,6,1,4,M
14389,14389,Anika Goel,56,7,2,3,M
18689,18689,Ekapad Bhatti,39,7,2,2,F
30336,30336,Ojas Kaul,71,3,2,2,F
6028,6028,Udarsh Bera,62,8,4,4,F
11025,11025,Amaira Mukhopadhyay,43,5,3,2,M
39312,39312,Lakshmi Varma,42,5,3,5,F
30204,30204,Omkaar Aurora,46,7,2,2,F
23751,23751,Manbir Srinivasan,20,6,1,4,M
1672,1672,Unnati Krish,71,1,3,2,M
26630,26630,Vanya Murty,51,8,1,5,M
36849,36849,Adweta Sura,18,2,1,5,M
30099,30099,Chasmum Kannan,46,4,4,1,F
29470,29470,Ikshita Badami,20,8,1,6,M
19625,19625,Pranit Nagar,75,8,2,4,M
19319,19319,Lohit Dass,35,3,3,1,F
26529,26529,Hardik Chaudhari,75,2,4,1,M
26187,26187,Nathan Datta,28,4,4,5,M
9310,9310,Vritti More,31,1,1,4,F
11980,11980,Arin Borah,53,7,2,4,M
5839,5839,Yashvi Gokhale,25,2,3,4,F
30919,30919,Qushi Mallick,57,8,3,4,M
6110,6110,Qarin Arya,63,3,4,4,M
19727,19727,Aachal Iyer,25,5,1,2,F
5380,5380,Nitara Bobal,39,7,3,5,F
32300,32300,Nicholas Shan,30,7,1,2,M
34222,34222,Vihaan Garg,64,5,4,1,F
10939,10939,Hemangini Kaul,59,7,2,6,M
33402,33402,Ojas Aurora,53,1,4,4,F
26884,26884,Ijaya Nanda,34,3,2,5,F
30062,30062,Abeer Sampath,29,2,1,4,M
14459,14459,Chasmum Varkey,62,2,4,4,M
30298,30298,Rayaan Krishnamurthy,57,1,4,2,F
11447,11447,Lopa Prabhakar,20,7,4,2,F
23425,23425,Hardik Savant,24,2,1,4,M
30303,30303,Pallavi Sehgal,42,7,3,2,F
29360,29360,Eta Nair,27,6,2,4,M
36351,36351,Rachana More,70,3,2,4,M
34299,34299,Aarnav Koshy,23,2,3,5,F
24344,24344,Fiyaz Chawla,71,4,4,1,M
5389,5389,Kai Bakshi,60,3,1,2,F
430,430,Mason Dani,65,5,2,4,F
5929,5929,Ucchal Edwin,53,6,3,1,F
23549,23549,George Sur,54,1,3,6,M
33997,33997,Abeer Dewan,68,1,4,6,F
14642,14642,Mekhala Menon,62,6,1,5,F
2613,2613,Kavya Mall,21,5,3,2,F
2206,2206,Nilima Kata,40,1,3,3,M
38736,38736,Ayush Nayak,45,1,1,6,F
32283,32283,Oliver Kapoor,59,3,3,4,M
641,641,Samar Mangal,33,6,2,4,F
29899,29899,Upma More,33,4,3,5,M
34868,34868,Ekanta Sane,28,1,3,5,M
638,638,Darpan Divan,65,7,1,5,M
10954,10954,Tanmayi Bala,58,5,2,3,F
2290,2290,Ladli Kannan,52,4,1,6,M
24564,24564,Azad Kaur,50,7,4,6,M
31245,31245,Ethan Hans,49,3,3,2,F
19714,19714,Nisha Khatri,68,5,1,1,M
2160,2160,Vamakshi Hari,39,1,2,3,M
1907,1907,Umang Korpal,25,1,2,4,M
22965,22965,Max Verma,30,1,3,1,F
3777,3777,Maanav Vala,21,7,1,3,M
18139,18139,Balveer Talwar,60,5,1,6,M
1893,1893,Gaurangi Mammen,23,7,1,6,M
19068,19068,Gaurangi Patel,56,6,1,2,F
34151,34151,Peter Baria,45,5,2,5,F
1899,1899,Finn Yogi,63,8,4,4,M
11169,11169,Noah Borah,28,7,4,6,M
27347,27347,Hema Dugar,47,8,4,5,M
33432,33432,Ikshita Mand,49,5,2,4,M
11487,11487,Anirudh Tak,25,1,1,5,F
13948,13948,Krisha Dua,32,7,3,5,M
18040,18040,Warjas Pillai,44,2,3,1,M
1886,1886,Ansh Dasgupta,69,5,4,5,F
27107,27107,Ridhi Oza,42,1,2,1,F
25569,25569,Vedhika Jayaraman,36,2,3,5,F
11755,11755,Oscar Narain,35,7,3,2,F
26308,26308,Ansh Chander,26,7,1,3,M
27092,27092,Ekiya Natt,23,7,4,2,M
18180,18180,Pranav Dash,41,5,1,2,M
27368,27368,Leena Ghose,72,7,2,4,M
28795,28795,Maanas Nath,36,5,4,1,F
29753,29753,Hitesh Divan,27,6,2,5,F
8907,8907,Balveer Basu,55,6,4,5,F
12517,12517,Garima Mital,58,4,3,4,M
330,330,Hritik Vala,42,8,1,4,M
1671,1671,Xalak Verma,39,4,3,5,F
1884,1884,Gautami Ramanathan,26,1,4,1,M
32670,32670,Saumya Narayan,46,3,2,2,M
