VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
22022,154,Siya Bhargava,58,F,0
22023,29331,Ayaan Gara,50,T,0
22024,7155,Widisha Mangal,48,M,0
22025,7155,Ekapad Manne,50,T,0
22026,12303,Vedhika Comar,45,M,0
22027,31023,Anya Shah,80,F,0
22028,31023,Devansh Vohra,14,T,0
22029,25805,Aarush Chad,31,T,0
22030,26637,Hredhaan Bhalla,46,M,0
22031,23906,Ojasvi Manda,60,M,0
22032,23906,Eta Acharya,43,F,0
22033,6561,Ekanta Sami,29,M,0
22034,6561,Inaya Prabhu,71,M,0
22035,8745,Pallavi Tiwari,14,M,0
22036,12588,Jagrati Garg,17,T,0
22037,5919,Krishna Din,76,T,0
22038,2056,Tarak Upadhyay,40,M,0
22039,14114,Zaid Mitra,64,T,0
22040,14114,Megha Nair,40,T,0
22041,25796,Gaurika Om,48,M,0
22042,37002,Xavier Prashad,43,T,0
22043,37002,Samuel Baral,59,F,0
22044,1308,Yatan Sharma,55,M,0
22045,1308,Robert Murty,27,T,0
22046,35230,Nirja Sen,13,F,0
22047,30241,Devika Agrawal,29,M,0
22048,30241,Samar Varkey,17,T,0
22049,31862,Benjamin Arora,29,F,0
22050,31862,Jeremiah Master,31,T,0
22051,6051,Krishna Dhillon,75,M,0
22052,6051,Harita Menon,14,F,0
22053,35672,Meghana Kadakia,36,F,0
22054,383,Faraj Cheema,6,M,0
22055,383,Harsh Kalita,8,M,0
22056,25280,Champak Kant,78,F,0
22057,25280,Aarav More,67,F,0
22058,33336,Chaaya Vig,10,T,0
22059,2824,Jacob Mallick,6,M,0
22060,2824,Charles Varkey,77,M,0
22061,29986,Pahal Lala,52,M,0
22062,36994,Samar Balasubramanian,28,F,0
22063,36994,Lohit Khatri,73,T,0
22064,12481,Yatan Dutta,53,M,0
22065,38339,Maanas Chanda,49,F,0
22066,38339,Lila Tak,37,T,0
22067,13443,Zaid Lata,39,T,0
22068,32888,Orinder Pau,71,F,0
22069,32888,Krisha Kota,30,F,0
22070,2819,Aarav Acharya,29,M,0
22071,2819,Omaja Dewan,37,F,0
22072,14501,Qushi Dua,22,M,0
22073,14501,Farhan Chaudhari,24,T,0
22074,17594,Girish Dhingra,55,T,0
22075,11314,Hardik Varty,30,M,0
22076,11314,Chaaya Soni,59,F,0
22077,9965,Tara Pradhan,36,M,0
22078,19946,Wridesh Suri,22,F,0
22079,3836,Tara Jha,33,F,0
22080,266,Vihaan Majumdar,34,M,0
22081,20693,Ekapad Chowdhury,6,M,0
22082,6918,Reyansh Ravi,58,T,0
22083,7873,Nachiket Chakrabarti,16,T,0
22084,7873,Qabil Chandran,51,F,0
22085,31125,Anamika Mukherjee,35,T,0
22086,31125,Kritika Sathe,57,M,0
22087,23553,Rachana Dube,17,F,0
22088,23553,Oliver Bedi,75,M,0
22089,35400,Anay Bhat,54,M,0
22090,1988,Prisha Babu,74,M,0
22091,1988,Varsha Kannan,7,M,0
22092,2635,Unni Sahni,19,M,0
22093,26767,Ryan Atwal,60,M,0
22094,26767,Oscar Maharaj,21,M,0
22095,11917,Yatan Dua,7,T,0
22096,2817,Yagnesh Swamy,58,F,0
22097,10651,Gaurav Chaudhuri,56,M,0
22098,28906,Bhavika Raman,47,F,0
22099,1623,Imaran Sundaram,49,M,0
22100,27624,Ranbir Arora,40,M,0
22101,30211,Baljiwan Shukla,12,F,0
22102,30211,Sanaya Wali,18,F,0
22103,10984,Qadim Tank,76,M,0
22104,4363,Janya Borra,47,M,0
22105,4363,Faraj Suri,17,M,0
22106,37242,Andrew Natarajan,8,M,0
22107,37242,Nirja Prashad,66,M,0
22108,1777,Naveen Sha,67,T,0
22109,1991,Jacob Kapadia,13,T,0
22110,3973,Darpan Natarajan,22,T,0
22111,3973,Harini Sankaran,42,T,0
22112,5877,Jyoti Sanghvi,80,T,0
22113,5877,Sudiksha More,27,M,0
22114,17525,Janani Khurana,16,T,0
22115,17525,Wahab Bhakta,6,F,0
22116,13328,Nirja Deol,70,F,0
22117,14696,Tripti Parikh,48,F,0
22118,14696,Brinda Bal,22,F,0
22119,13516,Oviya Lal,31,M,0
22120,13516,Raghav Butala,36,M,0
22121,32023,Watika Sha,44,F,0
22122,20199,Mitesh Mann,23,M,0
22123,23001,Damini Kota,74,F,0
22124,11263,Osha Dey,10,T,0
22125,37137,Veer Sem,62,M,0
22126,37033,Urvi Choudhry,48,F,0
22127,4362,Mitesh Gola,35,T,0
22128,17444,Shaurya Khosla,9,F,0
22129,17444,Lakshmi Khanna,6,F,0
22130,6050,Pranav Raghavan,27,F,0
22131,24927,Raagini Bhakta,57,M,0
22132,24927,Parth Dey,26,T,0
22133,21404,Chakradhar Chandra,35,F,0
22134,21404,Bina Setty,35,M,0
22135,16134,Panini Gill,78,M,0
22136,16941,Unnati Sabharwal,47,F,0
22137,32289,Balvan Sahota,54,F,0
22138,18301,David Wason,34,F,0
22139,18301,Ira Kalita,30,M,0
22140,10517,Onveer Tata,50,T,0
22141,33350,Gaurav Malhotra,67,T,0
22142,33350,Nitara Sabharwal,79,F,0
22143,25970,Urishilla Seshadri,73,M,0
22144,6049,Dhriti Oommen,49,F,0
22145,6049,Jalsa Kalita,72,T,0
22146,27137,Luke Pillay,37,F,0
22147,27137,Vaishnavi Venkatesh,74,M,0
22148,29797,Yadavi Pai,76,F,0
22149,29797,Advaith Mani,23,T,0
22150,9016,Vasana Doshi,30,T,0
22151,9016,Oliver Raja,27,T,0
22152,32666,Samuel Sagar,69,F,0
22153,32666,Divya Deo,29,F,0
22154,24226,Ekavir Oommen,39,T,0
22155,24226,Manthan Luthra,50,M,0
22156,35665,Ranveer Iyer,20,T,0
22157,11039,Timothy Chaudhuri,31,M,0
22158,5917,Turvi Krish,76,T,0
22159,1501,Lakshit Nadkarni,25,M,0
22160,1501,Oeshi Viswanathan,57,T,0
22161,19216,Fiyaz Rau,17,T,0
22162,8994,Zayyan Mangat,13,T,0
22163,22787,Sarthak Dara,48,T,0
22164,131,Ekansh Sachdeva,74,M,0
22165,10547,Rehaan Zacharia,49,T,0
22166,10547,Nidra Nadig,58,M,0
22167,5892,Pranit Ganesh,60,M,0
22168,1983,Lucky Kaul,54,F,0
22169,1983,Harita Mohan,14,M,0
22170,33296,Riya Borra,75,F,0
22171,33296,Priya Nagar,45,M,0
22172,2821,Ronith Parikh,39,F,0
22173,2821,Darika Mallick,37,T,0
22174,37235,Bakhshi Vora,70,T,0
22175,37235,Wriddhish Aurora,37,F,0
22176,8236,Balhaar Dara,18,F,0
22177,8236,Nandini Kunda,67,F,0
22178,29479,Jacob Chacko,52,T,0
22179,29479,Oviya Garde,19,T,0
22180,38831,Eesha Chacko,56,T,0
22181,38831,Kiaan Bhalla,71,F,0
22182,29455,Guneet Narayan,63,M,0
22183,29455,Urvashi Cherian,43,F,0
22184,28802,Baljiwan More,7,M,0
22185,28802,Rayaan Balan,46,F,0
22186,18128,Yauvani Solanki,61,F,0
22187,20934,Jacob Iyengar,42,F,0
22188,20934,Arjun Bhardwaj,77,T,0
22189,2825,Anvi Walla,51,T,0
22190,2825,Luke Dar,22,F,0
22191,10605,Manthan Singhal,13,F,0
22192,2312,Warinder Khalsa,79,T,0
22193,2312,Manbir Nayak,7,M,0
22194,10843,Zilmil Desai,48,F,0
22195,22936,Chameli Dhawan,53,T,0
22196,22936,Faraj Trivedi,43,F,0
22197,382,Harita Kumer,15,T,0
22198,23010,Anamika Sankar,24,T,0
22199,23010,Onkar Bhargava,27,T,0
22200,17204,Jhalak Mane,14,T,0
22201,17204,Theodore Reddy,26,M,0
22202,3972,Rachita Jhaveri,66,F,0
22203,2061,Chakradev Shetty,55,T,0
22204,33032,Gauri Tripathi,27,F,0
22205,33032,Megha Narang,80,F,0
22206,1985,Ronith Hora,65,F,0
22207,8169,Ayaan Samra,52,F,0
22208,8169,Sara Iyengar,79,M,0
22209,37610,Abhiram Tata,52,M,0
22210,2369,Vedhika Randhawa,68,F,0
22211,2369,Madhav Chowdhury,32,M,0
22212,5921,Upma Dube,27,M,0
22213,22121,Vrinda Dalal,18,F,0
22214,28784,Farhan Sundaram,64,M,0
22215,28784,Bhanumati Nagy,66,F,0
22216,8253,Dakshesh Kalla,69,T,0
22217,8253,Girindra Bali,19,F,0
22218,34472,Ira Bhatnagar,55,M,0
22219,5171,Krishna Padmanabhan,7,T,0
22220,348,Anvi Saha,42,T,0
22221,2373,Dalaja Suresh,30,F,0
22222,38662,Raghav Joshi,49,T,0
22223,14029,Ekantika Shukla,65,T,0
22224,24087,Dalbir Sood,56,T,0
22225,24087,Vrishti Gokhale,71,T,0
22226,7963,Fitan Parekh,65,F,0
22227,12857,Veer Murthy,21,M,0
22228,12857,Kamala Palla,34,T,0
22229,2633,Hritik Gaba,58,T,0
22230,2633,Aishani Mander,58,M,0
22231,27514,Ishanvi Atwal,70,T,0
22232,27514,Hardik Kulkarni,53,F,0
22233,31237,Laksh Bhattacharyya,38,M,0
22234,31237,Manya Wable,80,F,0
22235,13140,Ladli Solanki,33,T,0
22236,4552,Gunbir Mann,79,M,0
22237,4552,Mahika Kunda,40,T,0
22238,32274,Fariq Mishra,61,M,0
22239,32274,Sanya Randhawa,33,M,0
22240,129,Jackson Golla,54,F,0
22241,36115,Veer Nanda,7,M,0
22242,37600,Charita Bumb,31,T,0
22243,36453,Chandresh Bahri,13,T,0
22244,36453,Manan Kala,56,F,0
22245,30163,Upadhriti Brar,43,T,0
22246,30163,Pratyush Kala,13,F,0
22247,19009,Qasim Gera,73,T,0
22248,35617,Anirudh Dhaliwal,57,T,0
22249,12700,Shravya Mody,62,M,0
22250,33367,Hemal Boase,77,T,0
22251,33367,Prisha Ramachandran,6,F,0
22252,5177,Jairaj Pandit,77,M,0
22253,5177,Osha Contractor,62,M,0
22254,265,Indali Dube,56,T,0
22255,7744,Jalsa Kar,50,T,0
22256,2577,Anay Chhabra,18,T,0
22257,2577,Ijaya Krishnan,24,T,0
22258,5784,Wyatt Pandit,16,F,0
22259,25079,Veer Ranganathan,20,M,0
22260,25079,Sathvik Balasubramanian,39,M,0
22261,8499,Alka Chhabra,68,M,0
22262,30682,Thomas Deshpande,61,T,0
22263,17011,Chaitanya Bains,11,F,0
22264,36957,Tamanna Kibe,67,M,0
22265,14321,Aahana Lanka,30,F,0
22266,24097,Bina Ravel,41,F,0
22267,24097,Samar Tank,73,T,0
22268,17162,Baljiwan Dewan,58,T,0
22269,17162,Jagat Badami,69,F,0
22270,11676,Lila Kunda,70,M,0
22271,17028,Anusha Mitra,72,F,0
22272,11405,Omkaar De,56,M,0
22273,19841,Mason Baria,38,M,0
22274,22288,Kritika Bhagat,31,M,0
22275,22288,Zayyan Ram,70,F,0
22276,29890,Harini Bhavsar,11,F,0
22277,29890,Quincy Babu,28,T,0
22278,1306,Ekta Wable,65,M,0
22279,1306,Chatresh Dada,11,F,0
22280,36948,Omkaar Lalla,71,M,0
22281,8382,Gabriel Kamdar,65,T,0
22282,17999,Jai Ganesan,35,F,0
22283,36528,Balveer Mittal,7,M,0
22284,36528,Tejas Ramachandran,14,M,0
22285,2637,Victor Dass,65,F,0
22286,2637,Udant Iyengar,7,F,0
22287,26272,Kamya Shere,50,F,0
22288,27396,Mitali Rege,20,M,0
22289,27396,Aishani Saini,41,M,0
22290,5891,Rachana Jani,48,M,0
22291,2372,Saumya Borde,63,T,0
22292,2372,Jackson Sura,70,F,0
22293,23638,Waida Sha,63,T,0
22294,33141,Janya Rao,56,M,0
22295,35473,Fariq Sethi,9,T,0
22296,35473,Nakul Master,68,M,0
22297,32542,Aishani Mander,60,M,0
22298,27412,Hardik Kuruvilla,23,F,0
22299,8884,Darsh Hora,16,M,0
22300,8884,Warjas Dalal,17,M,0
22301,7928,Aarav Bal,51,M,0
22302,29699,Saumya Sandhu,30,F,0
22303,29699,Fariq Suri,40,F,0
22304,13460,Xalak Sule,74,F,0
22305,16454,Yachana Khosla,39,M,0
22306,31612,Samesh Natarajan,42,F,0
22307,31612,Odika Batta,68,T,0
22308,16606,Zayyan Gola,35,F,0
22309,16606,Victor Manne,57,F,0
22310,19104,Wakeeta Koshy,5,T,0
22311,39393,Anamika Kar,37,M,0
22312,28472,Manya Seshadri,56,F,0
22313,18904,Watika Sahota,17,T,0
22314,36101,Matthew Chaudhuri,28,T,0
22315,36101,Quincy Swamy,78,F,0
22316,5865,Qushi Mannan,8,M,0
22317,5865,Oni Nadig,10,T,0
22318,2921,Zehaan Dara,59,T,0
22319,11495,Qabil Chaudhari,32,F,0
22320,11495,Daksha Buch,79,M,0
22321,432,Hemani Mohan,5,T,0
22322,327,Aahana Sem,46,M,0
22323,327,Bachittar Sundaram,13,M,0
22324,39276,Ekbal Sarna,59,M,0
22325,39276,Adweta Kant,18,F,0
22326,23303,Rudra Naik,66,F,0
22327,14087,Kabir Kar,52,F,0
22328,5387,Gautam Ramaswamy,10,T,0
22329,5387,Varsha Kade,36,M,0
22330,19091,Ati Lad,43,T,0
22331,8863,Abha Gokhale,22,F,0
22332,33256,Saksham Majumdar,62,F,0
22333,11458,Ekapad Bedi,32,M,0
22334,6952,Harini Baria,72,M,0
22335,26640,Dev Ravel,5,M,0
22336,9421,Nitesh Oommen,32,F,0
22337,36757,Zansi Mital,32,M,0
22338,26670,Yoshita Hegde,37,T,0
22339,26670,Garima Bose,22,T,0
22340,23794,Vasana Bera,64,M,0
22341,33149,Zinal Chahal,77,T,0
22342,33149,Simon Padmanabhan,31,T,0
22343,28897,Janya Char,68,M,0
22344,20772,Yadavi Behl,12,T,0
22345,20772,Ikshita Jain,48,T,0
22346,11254,Rachita Maharaj,61,M,0
22347,6032,Bimala Oommen,27,F,0
22348,23061,Mugdha Balakrishnan,9,T,0
22349,23061,Udant Bhalla,18,T,0
22350,19510,Logan Mand,73,T,0
22351,4356,Hardik Sundaram,52,T,0
22352,27673,Bhavini Merchant,6,F,0
22353,27673,Lavanya Hora,48,F,0
22354,39756,Qadim Guha,40,M,0
22355,29781,Vasana Tak,36,T,0
22356,29781,Dalaja Karan,61,M,0
22357,5864,Bachittar Soman,75,T,0
22358,5864,Amruta Dugal,18,M,0
22359,1906,Darpan Raju,33,F,0
22360,1906,Utkarsh Apte,20,T,0
22361,35598,Manbir Sekhon,34,F,0
22362,35598,Mohammed Rajan,11,M,0
22363,6799,Darpan Shah,31,M,0
22364,6799,Hemani Bajwa,76,M,0
22365,21230,Raksha Comar,47,M,0
22366,21230,Chandani Garde,28,T,0
22367,25811,Yashoda Gokhale,60,M,0
22368,37578,Victor Chowdhury,55,M,0
22369,37578,Osha Pai,52,F,0
22370,32386,Wakeeta Gour,42,M,0
22371,22851,Fariq Patil,24,T,0
22372,22851,Zehaan Chand,63,M,0
22373,18722,Pooja Lata,21,M,0
22374,18722,Anita Swaminathan,79,M,0
22375,18788,Bina Narasimhan,29,F,0
22376,15320,Kevin Kapur,32,M,0
22377,15320,Saumya Palla,51,F,0
22378,1890,Azaan Barad,22,F,0
22379,9280,Ikshita Sathe,42,T,0
22380,5863,Reva Tailor,26,F,0
22381,37863,Bhavani Baria,22,T,0
22382,37863,Amrita Ramesh,54,F,0
22383,33365,Fariq Korpal,44,M,0
22384,33365,Bhavya Khatri,37,F,0
22385,4357,Nisha Dugal,49,F,0
22386,7548,Darika Agrawal,36,F,0
22387,7548,Ansh Hayer,69,T,0
22388,35367,Om Viswanathan,63,F,0
22389,7371,Isaac Vyas,44,F,0
22390,30463,Hardik Kant,11,F,0
22391,30463,Hema Mistry,71,F,0
22392,12161,Benjamin Chand,15,T,0
22393,12161,Dalbir Parsa,8,T,0
22394,4103,Dalaja Garde,73,F,0
22395,5871,Gaurika Chander,59,T,0
22396,5871,Umang Khare,78,M,0
22397,10373,Bhavini Chauhan,35,T,0
22398,10373,Zansi Srinivasan,7,M,0
22399,39746,Daksha Rajan,61,T,0
22400,39746,Yashasvi Thaman,24,M,0
22401,36806,Kashish Solanki,59,M,0
22402,16846,Ranbir Dave,39,M,0
22403,16846,Balhaar Mallick,10,T,0
22404,35184,Utkarsh Cheema,56,T,0
22405,13941,Chavvi Gulati,32,F,0
22406,22125,Jack Verma,56,F,0
22407,22125,Baghyawati Nayar,73,T,0
22408,39778,Krisha Mistry,28,F,0
22409,39778,Anjali Hari,31,T,0
22410,14283,Avni Raju,78,F,0
22411,14283,Vasudha More,71,M,0
22412,5931,Omisha Wable,26,F,0
22413,5931,Udant Tak,56,T,0
22414,28931,Unni Bhavsar,20,T,0
22415,38191,Vritti Biswas,5,F,0
22416,38191,Andrew Choudhary,18,T,0
22417,20153,Idika Sule,41,T,0
22418,20153,Nakul Sachdeva,25,F,0
22419,14917,Mitali Natarajan,40,M,0
22420,14917,Shravya Solanki,39,M,0
22421,21456,Krishna Hayer,40,F,0
22422,22780,Chavvi Suri,52,M,0
22423,27163,Nimrat Nayar,79,M,0
22424,34346,Champak Kata,46,T,0
22425,5872,Peter Gola,69,F,0
22426,28776,Faris Rai,79,F,0
22427,18968,Saanvi Srinivas,31,T,0
22428,37179,Ishwar Sant,80,M,0
22429,37179,Hitesh Murthy,38,T,0
22430,5866,Andrew Samra,62,T,0
22431,5866,Veda Patla,58,M,0
22432,21906,Aishani Dhillon,38,F,0
22433,21906,Gopal Hayre,24,T,0
22434,4350,Kalpit Sinha,15,M,0
22435,4350,Amaira Dyal,74,M,0
22436,431,Tarak Sengupta,37,M,0
22437,4390,Harrison Parekh,60,T,0
22438,29677,Harsh Soni,35,F,0
22439,29677,Nicholas Vaidya,52,T,0
22440,20157,Ansh Shenoy,44,F,0
22441,20157,Jack Doshi,55,F,0
22442,34504,Chatura Kadakia,41,F,0
22443,15676,Gaurav Garg,62,M,0
22444,15676,Samuel Kamdar,67,F,0
22445,21770,Upkaar Varghese,36,M,0
22446,14790,Chandresh Varkey,76,F,0
22447,14790,Nandini Chacko,19,M,0
22448,26414,Hiral Suresh,39,F,0
22449,26414,Onveer Loyal,30,M,0
22450,12564,Ridhi Divan,35,M,0
22451,12564,Neel Kadakia,37,F,0
22452,11145,Daksha Rastogi,28,T,0
22453,33867,Hemal Magar,77,F,0
22454,33867,Nihal Mahajan,22,F,0
22455,19685,Yashawini Chaudhary,18,M,0
22456,19685,Wazir Behl,24,M,0
22457,12924,Ojasvi Sarna,18,T,0
22458,7157,Alka Srivastava,55,T,0
22459,7157,Amol Shenoy,79,T,0
22460,33991,Upasna Shere,59,F,0
22461,31321,Ansh Narayanan,33,T,0
22462,21108,Dayamai Chana,75,T,0
22463,21108,Anay Ghose,14,F,0
22464,21644,Anthony Lala,68,F,0
22465,21644,Devansh Vohra,6,T,0
22466,31735,Ronith Swaminathan,57,T,0
22467,1896,Ranbir Solanki,36,M,0
22468,1896,Pahal Nath,27,T,0
22469,26866,Agastya Manda,77,M,0
22470,13079,Laban Prakash,40,M,0
22471,28483,Shaurya Sankar,75,F,0
22472,28483,Aarnav Lal,29,T,0
22473,35632,Faqid Batta,23,F,0
22474,26519,Naksh Natarajan,31,F,0
22475,17625,Baghyawati Pillai,16,M,0
22476,17625,Vedhika Bhatnagar,55,M,0
22477,1897,Bhanumati Buch,55,T,0
22478,16349,Oni Devi,54,T,0
22479,6977,Bimala Karpe,74,F,0
22480,6977,Samar Date,45,F,0
22481,8459,Watika Hora,12,F,0
22482,8459,Simon Yogi,36,M,0
22483,37936,Karan Khatri,11,M,0
22484,10294,Udarsh Manda,55,T,0
22485,10294,Bhavini Soni,79,M,0
22486,1912,Noah Badami,31,F,0
22487,1912,Damyanti Bava,36,T,0
22488,6877,Dalbir Arora,28,F,0
22489,6877,Hamsini Sem,25,T,0
22490,29138,Veer Rama,9,T,0
22491,29138,Daksh Doshi,40,F,0
22492,4102,Brijesh Sagar,80,M,0
22493,4102,Vedhika Ramesh,70,F,0
22494,32216,Yahvi Zacharia,38,M,0
22495,32216,Mahika Raj,73,T,0
22496,5868,Falak Dalal,48,T,0
22497,15574,Jason Prakash,12,T,0
22498,15574,Ridhi Ram,69,M,0
22499,18930,Vasana Khatri,22,F,0
22500,14676,Lipika Deshpande,12,M,0
22501,17197,Odika Pai,19,M,0
22502,17197,Jeevika Tiwari,26,T,0
22503,15414,Pavani Sodhi,6,M,0
22504,15414,Azaan Contractor,73,M,0
22505,38355,Varsha Mistry,25,F,0
22506,7877,Wriddhish Sidhu,21,F,0
22507,24130,Sneha Zacharia,17,T,0
22508,24130,Wahab Savant,38,F,0
22509,2209,Zayyan Nagarajan,30,M,0
22510,2209,Zayyan Rajagopalan,25,F,0
22511,2210,Tanay Venkataraman,57,T,0
22512,2210,Reva Kumar,17,M,0
22513,12971,Triveni Kothari,35,F,0
22514,12971,Gauri Comar,69,F,0
22515,7704,Kiaan Deshmukh,42,F,0
22516,14160,Janya Puri,12,F,0
22517,14160,Tamanna Basak,6,T,0
22518,2308,Waida Varughese,30,T,0
22519,26214,Lopa Aggarwal,56,T,0
22520,18817,Libni Pal,76,F,0
22521,18817,Lakshmi Kannan,37,F,0
22522,5860,Oscar Saxena,41,F,0
22523,5860,Chakrika Baral,52,F,0
22524,9844,Yahvi Tella,34,T,0
22525,9844,Dipta Nadig,78,T,0
22526,28030,Jagdish Bobal,16,M,0
22527,5869,Abeer Hegde,55,F,0
22528,38634,Jack Korpal,28,M,0
22529,14597,Xavier Dora,5,F,0
22530,14597,Chaitaly Loyal,77,F,0
22531,1673,Bina Dalal,8,T,0
22532,38788,Rehaan Mitra,56,T,0
22533,38788,Darsh Narula,78,M,0
22534,36300,Ijaya Zachariah,52,M,0
22535,15766,Robert Ganguly,78,T,0
22536,15766,Ikbal Dass,14,F,0
22537,2207,Chatura Chaudhary,76,M,0
22538,39813,Max Venkataraman,55,F,0
22539,29000,Nirja Ahluwalia,79,T,0
22540,2208,Omya Pingle,49,T,0
22541,2208,Mitali Kamdar,34,T,0
22542,37709,Abha Radhakrishnan,56,M,0
22543,28358,Ethan Tank,31,T,0
22544,39706,Suhani Brahmbhatt,20,T,0
22545,1889,Odika Dhar,18,F,0
22546,1889,Faraj Sekhon,24,T,0
22547,1669,Garima Kamdar,42,F,0
22548,1004,Madhavi Yohannan,22,T,0
22549,1004,Priya Natt,5,T,0
22550,36581,Faraj Sinha,9,F,0
22551,36581,Kamala Chand,51,T,0
22552,20319,Kiaan Sami,36,F,0
22553,28349,Damini Batra,28,F,0
22554,28349,Mahika Dubey,48,M,0
22555,34860,Lakshit Guha,52,M,0
22556,16610,Aashi Dua,61,T,0
22557,16610,Onveer Mannan,43,M,0
22558,22754,Hamsini Mitra,46,F,0
22559,20953,David Solanki,58,M,0
22560,26883,Jagrati Mane,50,T,0
22561,26883,Manan Sangha,55,F,0
22562,26867,Aarav Dewan,48,T,0
22563,14588,Adweta Wason,46,M,0
22564,14588,Orinder De,70,T,0
22565,17910,Reyansh Varghese,61,F,0
22566,26077,Yatin Prabhu,9,F,0
22567,9401,Timothy Bose,57,T,0
22568,9401,Azaan Parikh,66,M,0
22569,16446,Yashasvi Dyal,12,F,0
22570,25599,Eshana Pingle,50,F,0
22571,26053,Alexander Aurora,9,M,0
22572,30920,Chameli Mander,33,M,0
22573,30920,Peter Deep,56,F,0
22574,9514,Rajata Varty,23,F,0
22575,9514,Max Sahni,22,F,0
22576,8613,Ishanvi Chauhan,34,F,0
22577,8613,Mekhala Chopra,63,M,0
22578,1887,Advay Jain,73,T,0
22579,1887,Gauri Din,62,T,0
22580,2660,Chakradhar Prakash,41,M,0
22581,32891,Mitesh Kar,46,F,0
22582,5586,Niharika Karpe,24,T,0
22583,5586,Ati Keer,75,T,0
22584,25209,Amol Seth,61,T,0
22585,25209,Arya Johal,27,M,0
22586,5388,Wahab Mammen,50,F,0
22587,15785,Yuvraj Reddy,6,F,0
22588,15785,Oviya Kala,5,F,0
22589,33491,Nakul Kaur,13,M,0
22590,23004,Ijaya Om,35,T,0
22591,23004,Riya Mittal,24,M,0
22592,33424,Balendra Sankar,30,F,0
22593,33424,Zayan Shere,45,F,0
22594,18973,Urvashi Ben,39,M,0
22595,35804,Jagdish Patil,56,F,0
22596,433,Ekantika Mahal,65,F,0
22597,32559,Warjas Sankar,51,F,0
22598,7229,Varsha Suri,40,F,0
22599,7229,Dipta Raghavan,8,M,0
22600,4348,Ekansh Banik,72,T,0
22601,4348,Yatan Nagarajan,39,T,0
22602,28724,Rudra Yohannan,78,T,0
22603,1901,Abdul Aurora,46,T,0
22604,38260,Vritti Buch,23,M,0
22605,10366,Amara Ratta,54,M,0
22606,10366,Raghav Loke,66,T,0
22607,31943,Anay Mangal,74,T,0
22608,32246,Aarnav Balay,75,F,0
22609,32246,Yauvani Master,71,F,0
22610,32457,Isaiah Gole,63,M,0
22611,29054,Rehaan Kara,50,F,0
22612,29054,Gavin Deshmukh,38,F,0
22613,36906,Girindra Raj,27,T,0
22614,36906,Anay Gulati,55,T,0
22615,5862,Zayan Dayal,61,M,0
22616,4104,Balendra Chhabra,28,F,0
22617,34737,Oni Wagle,22,M,0
22618,34737,Yahvi Kadakia,48,F,0
22619,15768,Abdul Hayer,78,M,0
22620,15768,Indira Vaidya,8,F,0
22621,2048,Sai Rattan,74,T,0
22622,2048,Raksha Dhaliwal,31,M,0
22623,19452,Samuel Borde,38,M,0
22624,19452,Hamsini Sinha,10,M,0
22625,28456,Charles Deep,39,F,0
22626,3011,Vedhika Lad,70,M,0
22627,6901,Anthony Dyal,17,T,0
22628,30921,Ira Sanghvi,67,M,0
22629,30921,Champak Ganesan,69,M,0
22630,16973,Kashish Mammen,8,F,0
22631,16973,Unnati Amble,71,M,0
22632,18947,Wakeeta Palla,18,T,0
22633,18947,Isaiah Dar,55,T,0
22634,9627,Ayush Barad,62,M,0
22635,18455,Rishi Nagar,78,M,0
22636,18455,Farhan Singh,41,T,0
22637,3064,Harshil Dhar,67,M,0
22638,33464,Yashica Suresh,18,M,0
22639,33464,Michael Gola,28,T,0
22640,10844,Jeremiah Agarwal,38,M,0
22641,16003,Gagan Bala,45,F,0
22642,26047,Gautam Kannan,18,T,0
22643,26047,Jyoti Radhakrishnan,36,T,0
22644,11065,Dominic Gupta,23,F,0
22645,11065,Patrick Chawla,11,M,0
22646,7718,Siya Lad,23,M,0
22647,31999,Oeshi Nair,7,F,0
22648,31999,Omisha Sem,25,F,0
22649,33096,Gayathri Sarma,30,F,0
22650,33096,Udarsh Jain,48,F,0
22651,3681,Chanakya Dayal,37,M,0
22652,12118,Pallavi Kohli,14,M,0
22653,15135,Yatin Mand,36,F,0
22654,38502,Gunbir Dhaliwal,67,F,0
22655,10799,Zayyan Arya,27,M,0
22656,10799,Benjamin Roy,29,T,0
22657,9321,Maanas Bajwa,34,T,0
22658,9321,Indira Patla,8,M,0
22659,2649,Owen Sibal,34,F,0
22660,2649,Alexander Toor,80,F,0
22661,5743,Oliver Bhatnagar,40,F,0
22662,5743,Tanay Prashad,5,M,0
22663,30602,Hemang Nagy,57,T,0
22664,30602,Geetika Uppal,18,T,0
22665,16255,Reva Ranganathan,59,F,0
22666,18439,Devika Viswanathan,14,T,0
22667,14253,Eta Natarajan,69,T,0
22668,8356,Widisha Gopal,5,M,0
22669,29915,Darika Gill,6,F,0
22670,29915,Girindra Devi,11,F,0
22671,36867,Peter Mistry,38,T,0
22672,6511,Yashasvi Deol,14,M,0
22673,6511,Harshil Bedi,39,F,0
22674,5385,Vinaya Warrior,73,T,0
22675,5385,Riya Mukherjee,40,F,0
22676,20742,Falak Ganguly,46,F,0
22677,25263,Amol Rao,18,F,0
22678,25263,Varenya Brar,21,F,0
22679,33150,Ijaya Munshi,18,T,0
22680,33150,Sara Keer,41,F,0
22681,36312,Ikshita Banik,47,T,0
22682,36312,Jyoti Vora,65,M,0
22683,34369,Ranveer Pandey,38,T,0
22684,34369,Vedhika Som,67,T,0
